@Relation sonarTrain_norm.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE 30 NUMERIC
@ATTRIBUTE 31 NUMERIC
@ATTRIBUTE 32 NUMERIC
@ATTRIBUTE 33 NUMERIC
@ATTRIBUTE 34 NUMERIC
@ATTRIBUTE 35 NUMERIC
@ATTRIBUTE 36 NUMERIC
@ATTRIBUTE 37 NUMERIC
@ATTRIBUTE 38 NUMERIC
@ATTRIBUTE 39 NUMERIC
@ATTRIBUTE 40 NUMERIC
@ATTRIBUTE 41 NUMERIC
@ATTRIBUTE 42 NUMERIC
@ATTRIBUTE 43 NUMERIC
@ATTRIBUTE 44 NUMERIC
@ATTRIBUTE 45 NUMERIC
@ATTRIBUTE 46 NUMERIC
@ATTRIBUTE 47 NUMERIC
@ATTRIBUTE 48 NUMERIC
@ATTRIBUTE 49 NUMERIC
@ATTRIBUTE 50 NUMERIC
@ATTRIBUTE 51 NUMERIC
@ATTRIBUTE 52 NUMERIC
@ATTRIBUTE 53 NUMERIC
@ATTRIBUTE 54 NUMERIC
@ATTRIBUTE 55 NUMERIC
@ATTRIBUTE 56 NUMERIC
@ATTRIBUTE 57 NUMERIC
@ATTRIBUTE 58 NUMERIC
@ATTRIBUTE 59 NUMERIC
@ATTRIBUTE 60 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
-0.4031573241383113,0.07701296869285514,0.2689841131536217,0.4819505228291317,-0.2612644195089373,-0.3009081669773399,-0.04121790170119129,1.584626066026157,-0.4729137035411985,-1.3210479717303754,-0.09425653168323794,0.05919978531206092,-0.7136714992610856,0.4630989425990171,0.6786650625351981,0.7899599845638096,0.20882703002426417,-0.2544922696020916,-0.6165211368187273,-1.155131588916398,-1.436556624155507,-1.9697999794362784,-1.5136094515632705,-0.6221932321184652,-1.1739351804401672,-1.197434510724548,-0.6597889185938578,-0.7857040980639302,-0.7864637310157547,-0.7172628724043096,-0.5562032741067605,-0.2286394110671399,0.21389612086486381,-0.05589291433082788,-0.6911169930570076,-0.7656522390527725,-1.087758657216731,-0.6247905758647199,-0.04644448829758564,0.294234395198487,3.710037290056563E-4,0.12792907543452964,0.09061018292147113,-0.16468761278212515,0.03813917895778857,0.09400424349003733,-0.4345810195106551,0.19994116363035846,0.35801138668883575,-0.3551180618486405,-0.6553408858608446,0.529469755008129,1.0168410198065994,0.651833544157857,2.652577989402607,0.1157113809973872,2.790842289462854,2.167292969606067,1.7392597458291135,0.5881971250311481,1
-0.7073427270323354,-1.1488771213873556,-0.9061011658511904,-0.19661921221985068,-0.4295667651330899,-0.45802094220972883,-0.4755589210809547,-0.47333920194001666,-0.05594434105116922,-0.4446856047955031,-0.632094511365224,-1.0419092627243294,-1.3468724369049014,-1.0341806634379598,-0.9377782735960624,-1.1069511424622618,-0.7397709445646008,-0.6202564374467077,-0.5429408612129183,-0.09095135836041436,0.22371648829557048,0.6971620909354194,1.122125947553762,0.9656887674045894,1.0056579872388103,1.2585774162059513,1.1244237367282166,0.8902733146595077,0.7167633073438597,0.5088271779426315,0.3967318642770708,0.47695555981629867,0.44413571921227846,0.5555823723235039,0.5921089815383286,0.5550883445367357,0.494547616800523,0.15256794195376164,-0.7474146076180449,-0.7744656165192025,-0.7103740243560868,-1.2193373258611553,-1.2937614655799625,-1.3153555463816755,-0.9716409877341613,-0.9991814586153209,-1.1961763468860456,-1.279773856042641,-1.2543837173255288,-0.6229195837717914,-0.5671087926342673,-0.6052074845149911,-0.9546643746516613,-1.3081351019466505,-1.179231999585153,-0.6538784643154207,-0.6813567369449823,-0.8907852727124289,-0.9115071949500534,-0.9600151186630168,-1
-0.7673229473212977,-0.6402944221454457,0.004211679043095455,1.1314683426160785,2.0294190846176865,-0.21137077894167744,-0.749032896245991,-0.2973750142486847,-0.84364487929966,-0.7918823232572423,0.09200446545280457,1.0571025727404195,0.7534838551204379,1.0951894839263943,1.4694430974771102,1.1819940219324008,1.512910086659541,1.8092719767036622,1.8550015943195506,1.527064442455989,0.9894291696574162,0.8318335556681408,0.7309054334969387,0.5458754860376854,-0.23855832314878286,-0.877464048463072,-1.0583216468864787,-1.126716604827829,-0.8463450278734866,-0.9099730319447868,-0.9489195275913823,-0.6516220726577422,-0.48687471485367106,-0.7827490501277081,-0.7153433150226972,-0.5653914595307769,-0.18156274219974983,0.45990647604965357,0.15172006020229115,-0.2447812244762797,-0.6711764072354166,-0.5808853112060511,-0.16727685907163092,-0.810455505929811,-0.9452242404040908,-0.9776591331835113,-1.1294504722821594,-0.7078101785143155,-1.1720607278600066,-1.0499544430546535,-1.0563958550725596,0.24831079300240003,-0.1436905244489725,-0.3614835789982151,2.377896269761907,3.3137847381861674,0.3107001277429712,-0.4063372343253404,1.0725997966511196,0.5107865128464399,1
-0.23606956761905867,-0.5256428309868648,-0.3109935996599122,0.037871246680868005,-0.7750294745721398,-0.9057078823880411,-0.530253716113962,-0.739033472096465,-0.9988730776127799,-1.2409816425253621,-0.33138398586848083,-0.07235185673057055,0.10373334751547687,-0.20471319062329807,0.32882330933172993,0.5506944249842959,-0.4038011899502308,-0.3086513017542662,0.6773299200181558,0.6314595974274992,-0.4049984350730003,-0.6799120195396343,0.22510478894403488,0.5977347737359503,0.4375061380618221,0.8199149277359382,0.7682201358895215,0.8148206092074212,0.892690427767265,1.0080598500698439,0.22782164772454563,-0.92721586433569,-0.3614635407018568,-1.0753064840958935,-0.5861362645390195,0.6478645248802589,0.4342177693820373,-1.146572839013986,-0.8701583204948343,-1.3228124638258136,0.23613314199891863,0.5518335296093279,0.16358371403490415,-0.7941444914071368,-0.3871704530563485,0.04650669770949211,-0.553076969238246,-0.4443212933608172,-1.0528343293237332,0.17324710302676521,-0.8157628735455305,0.2382694015021955,0.5134779403704476,-0.24148549862446975,0.20791068460037998,0.18411936724741476,-0.4247903064222357,-0.9362022763112186,-0.22897438983924998,-0.8245465473397774,-1
-0.7073427270323354,-0.8137417010776578,-0.028569669942017394,0.15200377092458062,-0.6014123180335403,-1.1827669698946193,-1.3555016529355126,-1.0501754463586215,-0.3804373300780633,-0.523296182560425,-0.26256466162544495,-0.10505806607818613,-0.4675865894040572,-0.9082469157405512,-1.1582464144652842,-0.9399816512449034,-0.3896430112250237,-0.13282514807713566,0.16420431381975098,0.1026409222796073,0.21983553197848052,0.44572346024947085,0.28357204731361035,0.13717490917755248,0.4282449810589372,0.9004263021571136,1.1815281256519086,1.273016647343834,1.0046065067220606,0.33788193053849047,-1.1014079175346347,-1.2547466863638113,-0.720464993426516,0.32395639801486653,1.2277615245428508,1.6453970330453782,1.6220916616563632,1.4031815859589998,0.6707928700788339,0.1762218104428101,0.34392658908076146,0.2265517443649929,0.7714603130186453,1.11943407600294,0.5559074266271732,0.06654472483565962,-0.6036965982480906,-0.9761189822986704,-0.632703210672103,-0.6229195837717914,-1.1125435507621997,-0.5449591355137634,-0.12970821668685728,-1.2414695017390145,-0.8496139360163136,-0.4315525090028318,-1.1602807405874425,-1.0875922883071838,-0.7527786356219596,-0.7664885882012462,1
-0.7030584255831236,-0.02881926929968104,-0.29838538851179186,-0.9810209242948214,-0.08233245205589093,0.49310263258419523,0.6424670362113993,0.6465388402544868,0.6863436923716749,0.7999818764824301,0.8161034422708331,0.8754014096981112,0.2109457790028955,-0.6164196734802104,-0.8466837450610872,-0.6865150782371093,-0.50214313406856,0.0426196039651202,0.5596014790488616,0.5725736750857034,0.7426003478904959,0.6757547771773276,0.9337750481081498,1.3661577112967442,1.276647494323228,1.040283689682558,0.9858557440252714,0.9842730538540062,0.7754056808183282,0.1692038614818846,-0.6017151935667467,-0.7512850227891562,-1.0397369520496462,-0.8268271273282324,-0.6799651940569283,-0.9500731829063616,-1.2966247496586616,-1.3134137575231843,-0.9519874624126938,-0.9336453820036041,-1.190544834084296,-0.9995990985950355,-0.5640261544456346,-0.17284312004346228,0.05332880867257917,0.5274193487375114,0.8573699663542445,0.6257006426893651,0.3353015964914501,-0.13798169272176133,-0.20615932034372375,0.1177727034997403,-0.46528360297762505,-1.0548058211576328,-0.8221457640522436,-0.20922655369024268,-0.6642523082434659,-1.0875922883071838,-1.0384900424125285,0.3753179415232007,1
-0.8358717705086832,-0.6638126972548981,0.44297742699768194,-0.7174785501320665,-0.9964799293407615,-1.1506686609761743,-0.2069109572423604,-0.08295507692944591,-0.9749283023410753,-0.6040903874854838,-1.1190660339980099,-0.3935995129893723,-1.8548722800600537,-0.41359368560217274,-0.6800001396566647,-0.682642074574851,-1.2923225683267312,-0.8326971480717872,-0.38028972566323516,-0.6517146841904573,-1.3022755355841948,-0.9722191583092118,-0.33641633002819576,-0.7551341045513185,-1.43123428152032,-0.6778456407487142,-0.6985240635281107,-1.8799790888662555,-1.7999030585252314,-1.0342144053897062,0.5656420808295964,1.362692482815204,0.9122736135652341,-0.2620227459450441,-0.014702701983229982,-0.3145940614476749,0.7366991423009284,2.4744759048075373,3.2089751094466585,3.2966941096801317,1.8501526704971005,1.279103620377247,0.5489973152553649,0.7806098197819382,1.5128540986589818,1.5063140813084328,1.6523282310315783,1.069133156728179,0.47156033767576255,0.6654228730476911,0.6280350156166434,-0.17342765000619315,-1.024575913462238,0.5185023437425843,-0.16290963691456442,-0.17502256056522902,-0.4932080212283015,-0.5577272463213055,-0.641668644092294,0.9946028390008667,-1
0.577947707731146,1.485169690871323,0.9725222952187346,0.544204626962066,-1.0673440748667204,-1.3044026668487267,-1.0578976211382674,0.8271643309310195,1.7407394862326002,3.6481595690207658,3.7139954218091,1.8166134342572695,0.17137072040015694,-0.6012834057281181,-0.17704205125611058,0.00847391226813214,-0.5981891573125315,-0.7465003785901572,-0.6777089449540842,-0.30609665632815236,0.16705452606605709,0.8820434370280282,1.3049832790988767,1.3661577112967442,-0.011861306078163094,-0.6824107186798117,-1.1905003373322278,-1.4904913802755975,-0.9124209416475357,-0.751723983286842,-0.31034507001364,-1.5280009721701298,0.058328824684178035,1.058591018023604,0.8386021939193924,0.1986920419975908,0.1999715342330196,0.08370562378791506,0.6037521273027563,0.6619945430417598,0.030345652115400364,0.8788455371156009,1.2185117511989958,-0.2410528171382809,-0.34160156391197677,-1.1030823400102632,-0.0629869247338406,1.8338935794907718,1.5729851622489552,-0.02217562918742577,0.3633387359369114,0.3788488825050601,1.2265756362383289,1.3184895462342203,0.6061991780793944,-0.5854704780653933,-0.8866098813631795,1.2286748952310833,-0.34008438136891567,-0.8632518534321316,1
-0.1632364429824614,0.1475677940212126,-0.14960849696397227,-0.6469238987814079,0.9700001090045999,0.4626937083456684,0.6135109682527485,0.929712996605438,-0.7693335077667837,-1.1157870186775232,-1.111585672667245,-1.2156155745927761,-0.8856431175529855,-0.8598108589338556,-0.6218546959109359,-0.3641951067891675,-0.7887505898842356,-0.65458258458541,-0.009677495375028924,-1.3448751164621848,-0.4341056074511747,-0.35919153705477175,-1.0855035530316814,-0.375655824727509,-0.6174604422668166,-0.5197279414988797,-1.1976883023715734,-1.4036575404815763,0.09771459017323814,1.2783075090960185,1.4064396032243902,-0.1617295431385378,-0.39975702899248716,0.42723738282785956,1.0708672489555275,1.3074805387860409,1.0088075575539615,1.6545983717457142,2.7120848982827885,3.193501709986796,2.7897426103013996,2.571579650044897,3.7534563562850405,4.1614382844816475,2.6448117217525082,2.1445623527345075,2.159674967243885,1.5238121475723259,1.2522093757108865,0.028489523608845956,0.34729653716844294,-0.42446243751130824,0.6113540947052547,-0.20148613849988797,0.4688583182590447,1.9627270097481269,-0.9208187387662123,1.7888179396161548,2.770995381461723,2.213819980910021,-1
-0.7244799328291817,0.3592322700062851,0.4379341425384338,-0.0679607303451201,0.5395004249343991,2.598075943762222,1.73314559598725,0.8388175883940215,1.3518433085438801,1.5940942870521526,0.4772430739871895,-0.9641411649422212,0.38651512989504466,1.6727894613462388,1.8556257530216589,2.5965010261371866,2.2690333612814038,1.8416911156679925,0.4523291825077609,-0.41578611951385036,-0.425179407921868,-0.44988070261177776,0.2623825711259792,0.7158587068264417,0.5695782901029643,0.2999110506754591,0.43917106964391056,-0.32750805992751775,-1.6900518518758745,-1.4713263907944587,0.5839406876227868,1.0922456040548412,-0.6276032843217374,0.12517291260073765,1.7449742712706682,1.2573210591694206,0.48414591896974984,1.1073971320922769,0.8112826619257616,-0.1618979672757809,-1.331771542827887,-0.9350041341493519,0.21388585684125103,0.49146001687998947,0.04870587788981695,-0.7156804822376923,-0.8372371593616923,-0.9086401214666769,-0.9733500636328842,0.6147577202514194,-1.0884802526094968,0.7001734105116072,-0.8567882203168542,1.1718252257774204,0.40018788834886976,-1.047224385253078,-0.7155655943480151,-0.7091172583172708,0.5329226949356005,0.2204967171537841,-1
