@Relation ionosphere_norm.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE 30 NUMERIC
@ATTRIBUTE 31 NUMERIC
@ATTRIBUTE 32 NUMERIC
@ATTRIBUTE 33 NUMERIC
@ATTRIBUTE 34 NUMERIC
@ATTRIBUTE class {g,b}

@DATA
0.34793658253884685,0,0.7113568680514387,-0.23392329977747364,0.48351744027436794,-0.20144740101839367,0.5762361833088172,-0.9533182328285771,0.9626998543075124,-0.29708612322804095,0.6677014721964238,-0.672147791889762,0.3162217796508379,-1.096976535831447,0.40010679969291,-0.9890736113252437,0.7469187608629565,-0.7685837559120939,0.3556477772691539,-0.5738952416588708,0.3820985698006276,-0.5886838659071892,0.011568197268495003,-0.7890022931913685,0.297303247942827,-0.866328217103959,-0.2535056470779535,-0.712953447706482,-0.2878786986321111,-0.6161591835181388,0.1227616957042417,-1.053549944623492,-0.311775523591198,-0.9981698888756857,g
0.34793658253884685,0,0.7206193233950687,-0.5270583355814702,0.6334035118333012,-1.036107873518846,-1.3371968506390632,-2.026558966147801,0.9626998543075124,-0.46881258279449284,0.057777392416094496,-1.682378940467972,-0.09077861816367169,-1.5973477011993746,-1.3188916017388583,-2.2826118672052043,-0.5290424508259314,-1.2455727526307918,-0.04518777093023149,-1.8802162429655742,-0.7677660296896927,-0.8902475233648772,-0.8994116243258615,-0.5686428134035416,-1.0363104030040518,-0.38250784180720604,-1.445784681502643,-0.20812207197027677,-0.9877747004434219,-0.17328227204064275,-0.9077669756718602,-0.11504904417591937,-0.9312756011488046,-0.08316681236750842,b
0.34793658253884685,0,0.7206193233950687,-0.17674611041354107,0.7673815005920243,-0.24096476154107382,0.9132274126980212,-0.46083613712629534,0.7450751211029664,-0.3500363205332822,0.45188818888272303,-0.2052887504537126,0.7290885892333961,-0.17205169207000642,0.30904144208148376,-0.1486620770034491,0.7375177759917182,-0.2673779301977181,0.6322551230628023,-0.11823950306008978,0.6102939402479521,-0.546766787704316,0.11821521139972772,-0.11984735564414753,0.30969842297787764,-0.6509669891601032,0.09337227172113169,-0.27619167512352893,0.09125912957084031,-0.28691011277710127,0.44068870621877476,-0.46343092161752536,0.40386674148693047,-0.8473811056796259,g
0.34793658253884685,0,0.7206193233950687,-1.1235677453798345,0.7673815005920243,1.91860148360693,0.3289631344942596,-2.149516263924519,-1.0094318466852028,-0.374796014667427,-0.8450500868455795,-0.3133285944222473,-0.6441821524032639,-0.1887630624665526,-2.058979533277304,0.16150174583682278,0.257258512715942,-0.7844464834670352,-2.170623734172553,-1.003023077667997,-1.6995692583688227,1.9138737763024756,-0.6003561052773233,0.10883508823443527,1.0439353463930394,1.923593795815688,-0.04941992862892182,1.9445245848000778,1.0793026591461785,-0.3407317545950981,-0.1674479729282384,1.9545246753363443,-1.2879870328169851,2.104295446494957,b
0.34793658253884685,0,0.7206193233950687,-0.15490822984823563,0.654659172648576,-0.10976104835045096,0.7529931779794103,-0.6757761705504409,0.5121072032646967,-0.7137227459744728,0.09192135731170843,-0.7230756644675225,0.2624436597168905,-0.20315060263866974,-3.203682331275759E-4,-0.7541982004299516,0.2385859885482844,-0.43115857916599515,0.14639191704715082,-0.29688383182833333,-0.4540219924111168,-0.7025663145605757,-0.5621129067016103,-0.8936934269252048,-0.6280129915984365,-1.1413951055388702,-0.7918192630496376,-0.8409112113262973,-0.6149402079388157,-1.1694747967509247,-0.7167027988977842,-1.1525813680902932,-0.7565933778528119,-1.4336894032979501,g
0.34793658253884685,0,-1.2416348549670564,-0.11392822368367385,-1.3471047070625168,-0.5107938997832512,-1.1320832274022299,-0.4562658049584273,-0.7194101587372143,-0.2376256557623192,-0.7778624303514037,-0.44068869481313877,-0.6441821524032639,-0.1887630624665526,-0.5972158753894683,-0.49421210794999665,-0.6235700818375914,-0.19796843196239122,-0.7586855853644163,-0.05801711853194038,-0.5219755433692738,0.05479732125598029,-0.5751974137933441,0.12567060557518983,-0.6240887172149546,0.10980820059499348,-1.1120410880104818,0.2941094230899362,-0.7936215421976949,0.06934820908840285,-0.6168398758416754,0.007386974455470038,-0.6691757351102718,0.2255423673901568,b
0.34793658253884685,0,0.6721571926166834,-0.34068878847486433,0.6635269189253559,-0.7028686707806383,0.7672019396088793,-0.7736158444802204,0.6865225309004924,-0.939887464597133,0.5705047488423297,-1.281948437588708,0.6130782874751081,-1.2145623451875558,0.6159676944717525,-1.4954978090878681,0.3195703762944945,-1.3633152570328877,0.03054672315851035,-1.3724101541052127,0.043527873219288755,-1.493567826669769,-0.07204014678096346,-1.4031953334741216,-0.29080199545659835,-1.4654104093104863,-0.7846709355595861,-1.3736867590834823,-0.5771722874322013,-1.5670934951561548,-0.691417723759169,-1.5759864611468395,-0.9330740818705815,-1.7599073344321046,g
-2.8658986930173445,0,-1.288590078693875,-0.10051740906265638,-1.1562077134599946,-0.2514897037999974,0.9132274126980212,-2.149516263924519,-1.0094318466852028,-0.374796014667427,-2.619684436929461,-2.334275918936551,-0.6441821524032639,-0.1887630624665526,-0.5271820965838433,-0.15518518195029032,1.00004958242174,2.0203172604796267,-2.170623734172553,-1.8802162429655742,-0.5521151733550587,-0.0160101188574369,-0.6003561052773233,0.10883508823443527,1.0439353463930394,2.1065849588161063,0.8879408363063698,1.9445245848000778,-0.6571534561004615,0.054938025543862366,1.1329923136818705,1.9545246753363443,-0.6684295569384707,-0.030918136003764685,b
0.34793658253884685,0,0.6473836406889267,-0.2635766044040139,0.7673815005920243,-0.5625288736910323,0.9132274126980212,-0.6384837963067449,0.9626998543075124,-1.1224230393824146,0.7977289310270698,-1.1938351342398843,0.8748166864961281,-1.0105502587020299,0.8574402423921095,-1.1670518392728373,0.9726233012569394,-0.7024555071583095,0.7759957757692862,-1.2255916024452551,0.6834128793701583,-1.1853074720958763,0.5530183508582028,-1.108801287002008,0.7864545416900489,-1.1469408882327032,0.06611564088508155,-1.1410065290740483,-0.2154858431874786,-1.2033741629581634,0.17257941813997704,-1.4097203728686216,0.07573967363082146,-1.5985919482743263,g
0.34793658253884685,0,-1.326041741948813,-0.29214254568290415,-1.1562077134599946,-0.2514897037999974,-1.1165956772261088,-0.2292086303665308,-0.7832283405813384,-0.9288923416594327,-1.6554013701243824,-1.0847646071358474,-0.6441821524032639,-0.1887630624665526,-1.0427238418773943,0.686971664731863,-1.2188579190370055,0.3095985890658951,0.4437252534221161,0.4723290182804156,-0.5521151733550587,-0.0160101188574369,-0.6003561052773233,0.10883508823443527,-0.9407275260601256,0.11391837287517483,-0.6493370172790986,0.08471903326194344,-0.6571534561004615,0.054938025543862366,-0.326455223990243,0.47637456108963744,-0.8254713629421409,0.7818509141743738,b
